usage_start,product_code,usage_type,resource_id,tier,nodepool,unblended_cost_usd
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-25mjt/2f50a49e-f736-4b47-a9aa-a84f82c388ec,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-25mjt/2f50a49e-f736-4b47-a9aa-a84f82c388ec,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-27lmw/9af0bbd3-6dab-4fd7-8328-8aa70ba595c9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-27lmw/9af0bbd3-6dab-4fd7-8328-8aa70ba595c9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-6q9ks/ac70c578-9410-4c4d-935b-c2067eb9715f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-6q9ks/ac70c578-9410-4c4d-935b-c2067eb9715f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-hnvpx/81bc3e92-d1ad-4f17-9781-7826e9de6124,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-hnvpx/81bc3e92-d1ad-4f17-9781-7826e9de6124,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-ndj2l/feac161a-e0cb-40cf-9d6f-5dccbc470035,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-ndj2l/feac161a-e0cb-40cf-9d6f-5dccbc470035,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p958h/ba3d8c9c-6071-4556-a50c-47322d59686b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p958h/ba3d8c9c-6071-4556-a50c-47322d59686b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wdt54/06fe30b1-f26f-438a-9363-2bf6c3f4e37c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wdt54/06fe30b1-f26f-438a-9363-2bf6c3f4e37c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wwwbw/67432500-9778-4859-b8fc-990206649740,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wwwbw/67432500-9778-4859-b8fc-990206649740,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-6mvvp/4dcb96df-5e2a-4eae-a1e4-e2df3eaa2b9f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-6mvvp/4dcb96df-5e2a-4eae-a1e4-e2df3eaa2b9f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-mtlrk/31704136-6eb1-4cea-9e75-7d4be4ea0ec2,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-mtlrk/31704136-6eb1-4cea-9e75-7d4be4ea0ec2,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p8kfk/8d8a47c9-4491-4588-ba76-a7a02013181e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p8kfk/8d8a47c9-4491-4588-ba76-a7a02013181e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-qr7vz/f1b20cfd-1946-40cd-8669-31bf8870b30b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-qr7vz/f1b20cfd-1946-40cd-8669-31bf8870b30b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-rrnll/9abc4df4-5b0c-4417-b5e4-f30451a9d9b9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-rrnll/9abc4df4-5b0c-4417-b5e4-f30451a9d9b9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-pntkb/f38737a5-bf21-4356-a55d-9cf740f25083,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-pntkb/f38737a5-bf21-4356-a55d-9cf740f25083,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-vt2tf/018aa859-20b5-4b24-bf99-afa9bb3424af,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-vt2tf/018aa859-20b5-4b24-bf99-afa9bb3424af,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-4rqsl/dbbb1dc6-f50c-4ead-b80d-89ed1596084e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-4rqsl/dbbb1dc6-f50c-4ead-b80d-89ed1596084e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-dxsmx/db9b3c76-ab9f-44e9-9c19-29519c2f9c8b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-dxsmx/db9b3c76-ab9f-44e9-9c19-29519c2f9c8b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-ff79x/cf2212a5-a6cc-4e18-92dc-4046a45f1b33,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-ff79x/cf2212a5-a6cc-4e18-92dc-4046a45f1b33,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-jxbr8/b32691cd-cf0f-40df-b2bf-89e03a6f397f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-jxbr8/b32691cd-cf0f-40df-b2bf-89e03a6f397f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-nltrb/4fde2c6e-ad03-4c27-9efc-ad4c41d7858c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-nltrb/4fde2c6e-ad03-4c27-9efc-ad4c41d7858c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p4mpt/59d0ae3f-28bf-4339-af97-83629c38cceb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p4mpt/59d0ae3f-28bf-4339-af97-83629c38cceb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-pns4c/81d50b70-e2e6-481c-9e04-b78267cfd1af,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-pns4c/81d50b70-e2e6-481c-9e04-b78267cfd1af,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zqrrr/32c391d0-a6d4-4a13-b37b-f9baba6383ca,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zqrrr/32c391d0-a6d4-4a13-b37b-f9baba6383ca,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-gr9sj/0c8a94b0-38a6-474a-ab30-443efff99c7b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-gr9sj/0c8a94b0-38a6-474a-ab30-443efff99c7b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-smbp9/c5222441-679a-4915-aada-eda8b124f8c3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-smbp9/c5222441-679a-4915-aada-eda8b124f8c3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-2m6sq/2d950b73-d468-4cae-9a3b-36dd37099d45,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-2m6sq/2d950b73-d468-4cae-9a3b-36dd37099d45,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-gnxjg/b82aa334-541a-44ee-a487-c1632decc6f0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-gnxjg/b82aa334-541a-44ee-a487-c1632decc6f0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-jnnqj/e3019627-4f97-460b-ba49-42a34fbdfbce,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-jnnqj/e3019627-4f97-460b-ba49-42a34fbdfbce,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-l9gfc/ae4677c5-5711-47bf-86d4-d19fccf7e37c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-l9gfc/ae4677c5-5711-47bf-86d4-d19fccf7e37c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p5sb2/4d087ec8-0ffc-40f9-b961-9705b5dd75c7,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-p5sb2/4d087ec8-0ffc-40f9-b961-9705b5dd75c7,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wzb9t/0f691d39-5db8-4de0-a70e-a2d9e673db92,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-wzb9t/0f691d39-5db8-4de0-a70e-a2d9e673db92,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zfmxw/813746de-978c-4062-9446-e8c20cd52ab0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zfmxw/813746de-978c-4062-9446-e8c20cd52ab0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zh7nq/e9118be0-00f3-49e2-a554-48c41e8b1acd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-zh7nq/e9118be0-00f3-49e2-a554-48c41e8b1acd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-cl42k/fa788980-500c-4d0f-9f1b-92f3dcc092f8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/monitoring-promtail-cl42k/fa788980-500c-4d0f-9f1b-92f3dcc092f8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/alertmanager-monitoring-kube-prometheus-alertmanager-0/cfc9c23b-5414-4888-a47f-456b65006b5b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/alertmanager-monitoring-kube-prometheus-alertmanager-0/cfc9c23b-5414-4888-a47f-456b65006b5b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/prometheus-monitoring-kube-prometheus-prometheus-0/c6ca63dc-63e2-4895-a206-e21cdd9b53d5,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/monitoring/prometheus-monitoring-kube-prometheus-prometheus-0/c6ca63dc-63e2-4895-a206-e21cdd9b53d5,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/rag-platform/qdrant-0/0b56db45-409a-49ae-893e-f6d7e97df508,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/rag-platform/qdrant-0/0b56db45-409a-49ae-893e-f6d7e97df508,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/rag-platform/qdrant-1/d9bcc049-9c70-4c74-a236-05872c1a961e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/rag-platform/qdrant-1/d9bcc049-9c70-4c74-a236-05872c1a961e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-applicationset-controller-68c7dc74cd-mtmg8/f50348b6-9df6-4517-b6ff-10fa9d32b419,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-applicationset-controller-68c7dc74cd-mtmg8/f50348b6-9df6-4517-b6ff-10fa9d32b419,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-dex-server-59486ff57c-v42jg/37f6be87-60e6-4bd6-b475-c234214d5202,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-dex-server-59486ff57c-v42jg/37f6be87-60e6-4bd6-b475-c234214d5202,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-notifications-controller-687c8c4b9f-sx6fz/fbc54745-3507-4951-8d8a-ec1e2e5619fd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-notifications-controller-687c8c4b9f-sx6fz/fbc54745-3507-4951-8d8a-ec1e2e5619fd,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-redis-5fbbd9dbd4-54fqt/74686497-6ea3-4b9e-a320-e8866dc7a22c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-redis-5fbbd9dbd4-54fqt/74686497-6ea3-4b9e-a320-e8866dc7a22c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-redis-secret-init-pxgxs/9ca3ea5b-4b24-4946-9cad-dfe64e4ad3ba,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-redis-secret-init-pxgxs/9ca3ea5b-4b24-4946-9cad-dfe64e4ad3ba,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-repo-server-5547dc4896-vpzqg/06bd2e9b-e557-4678-b627-7557a26598cc,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-repo-server-5547dc4896-vpzqg/06bd2e9b-e557-4678-b627-7557a26598cc,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-server-54d67dc9c-hftnz/61e95f36-4534-47fa-a8a3-15e253ab02f8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-server-54d67dc9c-hftnz/61e95f36-4534-47fa-a8a3-15e253ab02f8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-application-controller-0/6d2685d3-6f47-40c6-a0e9-4915c4420a3c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/argocd/argocd-application-controller-0/6d2685d3-6f47-40c6-a0e9-4915c4420a3c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-operator-8dc98466f-c54vl/d9d33e8f-be6b-4acb-98b0-b3051e635743,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-operator-8dc98466f-c54vl/d9d33e8f-be6b-4acb-98b0-b3051e635743,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-operator-8dc98466f-qlznw/4adeb35a-1eae-4bf5-ba60-6bea9665fbeb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-operator-8dc98466f-qlznw/4adeb35a-1eae-4bf5-ba60-6bea9665fbeb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-krnqv/f8b0f0ea-8ce8-4744-9c6f-5eae790fbd03,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-krnqv/f8b0f0ea-8ce8-4744-9c6f-5eae790fbd03,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-4hbpz/d20781b9-7f7e-4afa-a597-670f423a3157,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-4hbpz/d20781b9-7f7e-4afa-a597-670f423a3157,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bblkr/f69c0fb3-8228-45eb-aefb-e0e7c1d3552e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bblkr/f69c0fb3-8228-45eb-aefb-e0e7c1d3552e,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-glq2c/da7a8088-de27-4884-8c60-04720d47826a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-glq2c/da7a8088-de27-4884-8c60-04720d47826a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-m5h7t/151013aa-cf82-44fe-9040-3661d91c39c6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-m5h7t/151013aa-cf82-44fe-9040-3661d91c39c6,,,0.0
